0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,y
12,26,33,32,36,46,42,38,32,42,37,32,27,36,31,26,21,29,25,21,14,22,20,24,34,31,26,20,30,25,20,15,25,20,15,11,19,15,11,8,7,10,20,17,13,6,16,12,8,4,12,8,5,9,10,10,9,2,4,12,8,5,1,8,4,2,6,4,5,8,14,9,12,14,7,14,10,5,3,10,4,0,5,4,3,6,12,7,9,12,9,8,6,4,7,6,7,10,8,10,12,18,14,16,18,4,9,13,4,9,14,19,11,16,20,26,20,23,26,4,10,0,5,10,15,7,12,16,22,16,19,22,6,4,1,5,11,2,7,12,18,11,14,18,9,5,3,6,6,6,8,13,10,12,14,5,10,15,7,12,16,22,16,19,22,4,9,2,6,11,17,10,13,17,5,4,2,6,12,7,9,12,9,4,2,7,6,6,7,5,10,16,9,12,15,5,10,4,7,10,6,5,4,6,8,4,0,3,8,4,1
14,26,32,29,36,42,39,36,30,35,32,30,22,24,20,17,13,14,9,8,12,18,16,25,30,27,24,20,25,21,18,15,15,10,8,14,12,10,10,6,5,15,20,16,13,15,17,12,10,17,14,12,12,22,19,20,21,3,11,15,11,7,14,13,10,8,19,16,15,16,26,24,25,26,10,15,11,8,11,11,7,5,15,12,11,12,23,20,22,23,5,4,4,7,3,4,6,17,13,17,19,27,25,28,29,3,7,13,7,10,12,22,19,22,24,32,30,34,35,3,11,7,7,9,21,17,20,22,30,28,31,32,10,7,6,7,19,15,17,19,28,26,28,29,5,4,5,9,6,10,13,19,17,21,22,4,6,15,11,15,18,25,23,26,28,2,13,9,12,14,23,20,23,25,12,8,10,12,21,18,21,22,3,5,7,10,8,12,14,5,7,13,11,14,16,2,11,8,11,12,10,7,9,10,2,4,6,4,5,1,1
13,26,33,30,39,43,36,32,37,39,32,28,33,33,27,24,27,27,21,19,13,21,18,29,32,25,22,29,29,22,18,26,24,18,15,23,20,14,13,8,7,20,21,14,11,21,19,12,11,21,17,12,12,21,17,14,14,4,13,13,7,6,16,13,8,9,18,13,11,13,21,16,16,18,12,13,7,4,14,12,5,5,15,10,7,9,17,12,12,14,5,6,8,5,0,7,10,10,6,12,15,16,13,17,20,6,10,10,4,10,14,15,11,16,19,21,18,21,24,3,10,5,4,8,13,8,10,13,18,13,16,19,10,8,2,4,12,7,7,10,15,11,12,15,5,8,10,5,4,11,13,12,10,15,18,7,10,10,6,12,15,16,13,17,20,4,10,5,5,9,13,9,11,14,10,6,2,5,11,6,7,10,5,9,10,6,6,11,14,6,9,10,6,11,14,3,9,4,5,8,9,5,2,5,5,8,9,5,8,2,1
13,25,32,34,31,39,38,33,27,34,29,24,21,27,22,18,16,20,16,14,12,19,21,19,27,25,20,16,23,17,12,14,18,12,8,14,15,11,9,7,9,8,16,13,8,10,13,8,5,13,14,10,10,20,17,16,16,2,5,9,6,1,10,10,7,8,17,14,14,15,24,21,20,21,4,7,4,1,11,9,7,9,18,15,14,17,25,22,21,23,8,7,6,6,5,2,6,13,10,10,13,21,17,17,19,3,9,13,7,10,14,20,15,18,21,28,24,25,27,5,13,9,9,13,20,16,17,20,28,24,24,26,11,10,8,9,18,15,15,17,25,22,22,23,6,3,5,7,4,5,8,15,11,12,14,5,10,13,8,11,15,21,17,18,20,4,10,7,7,11,18,14,15,16,9,9,5,7,16,13,12,13,5,3,5,8,4,5,7,5,9,13,8,10,13,4,10,7,7,9,9,7,5,5,4,3,5,3,6,2,1
11,23,30,31,30,38,36,32,26,33,29,25,21,28,23,18,16,21,17,14,12,19,20,19,28,25,21,17,24,19,15,15,20,15,11,15,17,13,11,7,9,8,16,14,9,10,15,10,7,14,15,12,11,19,17,16,16,2,4,10,7,2,10,11,8,8,16,14,13,15,23,20,20,21,3,8,5,0,9,9,6,7,16,13,13,15,23,19,20,21,8,6,3,6,7,3,5,13,10,10,12,20,16,17,18,3,7,12,7,9,13,19,14,16,20,27,22,23,26,4,11,7,8,11,18,14,16,19,26,22,23,25,9,9,7,8,16,14,13,16,23,20,20,21,7,3,2,6,5,4,7,14,10,11,13,5,9,13,7,11,15,20,16,17,20,4,10,6,7,11,17,13,14,16,8,8,5,7,15,12,12,13,6,2,3,7,4,4,7,5,9,13,8,10,13,4,10,6,6,9,8,6,4,5,5,3,3,3,6,3,1
9,20,27,27,28,37,37,33,25,36,33,28,20,30,25,20,16,22,19,14,11,19,19,20,30,29,26,19,29,26,21,17,25,20,15,16,20,16,12,7,9,12,20,19,15,13,22,17,13,16,20,15,12,19,19,16,15,3,7,14,12,8,12,16,12,8,17,17,13,13,23,20,18,19,4,11,10,6,9,13,9,5,14,14,10,11,21,17,16,17,9,9,6,5,9,5,1,12,10,6,9,19,14,14,16,2,5,13,5,5,9,19,12,13,18,27,21,21,24,3,13,7,5,9,20,13,13,17,27,21,22,24,11,9,5,6,17,13,12,15,25,20,20,22,10,8,4,6,6,1,4,13,9,8,11,4,8,16,7,10,15,23,16,18,22,5,14,8,8,13,21,16,16,19,11,8,6,8,18,14,13,15,9,6,3,7,3,2,6,5,10,16,9,11,15,5,13,8,8,11,10,7,5,7,7,5,4,4,8,4,1
13,28,38,37,38,47,46,43,33,42,40,36,26,33,30,25,19,24,21,18,14,24,24,26,35,34,30,22,31,29,25,18,24,20,16,15,19,16,12,9,10,12,22,21,16,12,20,17,13,15,18,15,12,21,20,18,18,3,6,13,12,8,11,14,12,9,18,18,17,17,27,25,24,25,3,11,10,6,8,11,9,5,16,14,13,14,24,22,21,23,9,8,4,7,8,6,3,15,13,13,15,25,21,21,23,1,5,14,7,7,10,22,17,19,22,32,28,28,31,4,14,8,7,10,22,17,19,22,31,28,28,30,11,8,6,6,19,15,16,19,28,25,25,27,8,7,4,8,6,5,8,17,14,14,16,2,6,15,10,12,16,25,20,21,24,4,14,9,11,15,24,20,21,23,12,9,9,12,21,18,18,20,6,3,2,9,6,6,8,3,8,15,10,12,15,4,12,9,9,12,10,7,6,8,5,3,3,3,6,3,1
12,24,31,32,33,44,40,34,28,38,33,27,23,26,19,14,17,20,15,10,11,18,19,20,31,27,21,16,25,20,15,11,15,9,4,9,13,10,8,7,8,9,20,15,9,4,13,9,3,4,7,7,11,11,13,15,17,2,5,13,9,3,2,6,2,3,8,7,12,17,16,16,19,23,6,13,9,4,4,6,1,4,8,6,12,18,16,15,19,23,11,7,3,5,6,5,7,12,12,16,20,20,20,23,26,4,10,15,7,12,17,22,20,26,31,29,29,33,36,5,11,2,7,12,17,16,21,26,25,25,28,32,5,3,2,6,12,11,16,20,19,19,23,26,9,4,1,6,7,10,15,14,15,18,20,5,10,15,13,19,24,22,22,26,29,5,10,8,14,19,17,17,21,24,5,5,9,13,12,13,16,19,4,3,9,7,8,11,14,6,12,9,8,13,17,6,3,5,7,10,5,9,6,6,3,3,7,5,10,5,1
12,25,31,28,33,43,37,32,31,42,35,29,27,37,31,25,23,30,26,22,12,19,17,23,33,27,21,22,32,26,20,20,29,23,17,19,24,20,16,7,6,13,22,16,11,15,23,17,12,17,21,16,14,20,20,17,15,3,8,15,10,6,12,17,11,10,16,17,13,13,21,18,16,17,7,16,10,4,9,16,10,7,12,15,10,10,17,15,12,13,9,4,2,5,9,3,5,10,8,6,9,16,11,11,13,6,11,13,4,8,14,18,10,13,18,24,17,19,22,5,8,7,4,9,14,9,9,13,20,14,14,17,6,12,5,4,11,11,7,9,17,12,11,13,10,4,2,5,6,1,5,12,6,6,9,6,12,15,6,10,16,21,13,16,20,6,10,5,5,10,16,10,10,14,6,9,3,4,12,8,6,8,9,5,3,6,3,1,5,6,11,15,7,10,15,5,11,5,5,9,7,7,3,4,8,5,4,4,8,4,1
10,20,24,20,27,31,24,20,23,26,19,14,17,17,11,7,10,10,4,1,10,13,10,17,21,14,10,13,16,9,4,7,7,1,3,2,0,5,9,3,0,8,12,5,3,5,7,3,6,5,3,9,13,10,10,15,19,3,6,9,3,5,5,4,5,10,8,6,12,16,14,13,19,22,8,11,5,3,5,6,3,6,5,3,9,13,11,10,16,19,3,3,7,4,1,8,13,10,10,16,20,17,17,23,26,6,11,8,5,12,17,14,13,20,24,21,21,27,30,4,2,1,5,10,7,6,13,17,14,14,20,23,3,5,1,5,3,2,9,13,10,10,16,19,3,4,8,6,5,12,15,13,13,18,22,7,11,9,8,15,19,16,16,21,25,4,2,1,7,11,9,9,14,18,2,3,3,7,4,4,10,13,2,6,9,6,7,12,16,6,10,7,7,13,16,4,2,1,6,10,2,2,2,6,2,5,9,5,9,3,1
6,13,18,21,21,24,18,14,20,23,15,12,18,20,13,9,16,17,12,9,7,12,15,16,19,13,9,16,19,12,9,15,18,12,9,15,17,14,12,5,8,9,12,7,4,10,13,9,7,11,14,11,11,14,16,15,15,3,3,7,3,4,5,9,7,8,9,12,12,13,13,16,16,17,0,4,4,7,4,8,9,10,9,12,14,15,14,16,18,20,4,4,7,4,8,9,11,9,12,14,16,14,17,19,20,6,9,3,5,9,12,8,10,14,17,14,16,19,21,3,2,6,4,6,5,8,9,11,9,12,14,15,6,9,4,3,6,9,7,8,9,12,12,13,4,5,8,5,7,10,13,10,12,15,17,7,10,5,5,11,15,9,11,15,18,3,2,5,5,8,5,8,9,11,6,8,4,5,6,9,8,9,3,6,9,5,7,10,13,7,11,4,5,10,13,4,3,5,4,7,7,8,4,4,2,6,9,6,9,3,1
4,7,9,10,9,12,9,7,8,11,8,4,8,10,7,6,8,10,10,10,3,5,6,7,10,8,5,8,11,9,6,9,12,10,10,11,13,14,14,2,2,5,8,6,4,8,11,9,8,10,13,12,12,12,15,16,17,0,4,7,6,4,7,10,9,9,11,13,13,13,13,16,17,18,5,7,6,5,8,10,9,9,11,13,14,14,14,17,18,19,2,1,2,3,5,5,7,7,9,10,12,11,13,15,17,2,4,4,4,5,8,7,8,11,13,11,13,16,18,2,2,4,4,6,6,7,9,11,10,12,14,16,3,6,4,5,6,8,8,10,9,12,13,15,3,1,4,3,5,7,9,7,9,12,14,3,7,4,4,7,11,8,10,12,15,3,2,3,5,8,5,8,10,12,3,6,4,5,4,7,8,10,2,3,6,3,5,8,10,4,8,4,5,8,11,3,0,3,5,7,3,5,4,4,2,4,6,3,6,3,1
12,22,26,27,34,41,39,34,27,32,27,22,20,22,17,13,14,16,11,9,10,14,16,23,31,28,23,18,24,18,13,15,17,12,8,17,18,14,12,4,7,14,21,19,13,13,17,11,7,16,17,13,12,22,23,21,19,2,9,17,14,9,10,14,9,7,16,17,14,14,24,24,23,22,7,14,12,6,8,11,6,6,15,15,14,15,24,24,23,22,7,5,0,9,7,8,11,18,17,18,20,28,28,27,28,2,8,15,11,14,18,24,23,25,27,34,33,34,34,5,13,10,12,16,23,21,23,25,32,32,32,32,9,8,8,11,19,18,19,20,28,28,28,28,5,1,5,9,8,10,13,19,18,19,19,6,11,14,12,15,18,23,23,24,24,5,10,9,11,13,20,19,19,20,9,10,8,9,17,18,17,16,2,3,7,9,9,10,11,6,10,11,10,12,13,4,9,9,8,9,10,11,8,7,1,3,6,4,7,2,1
9,18,18,13,29,29,23,16,21,17,9,5,14,9,3,2,12,12,10,9,9,8,4,22,22,15,7,17,13,5,4,15,13,11,11,19,21,19,18,0,5,16,16,8,2,15,13,11,13,20,20,20,20,26,29,28,27,5,16,16,8,2,15,13,11,13,20,20,20,20,26,29,28,27,18,18,10,3,14,11,6,8,15,16,15,15,21,24,23,22,0,7,15,10,13,20,25,21,26,29,31,32,37,38,37,7,15,11,14,20,26,22,27,30,32,32,37,39,38,7,10,10,14,18,18,22,24,25,28,32,32,32,13,10,8,12,17,18,18,19,24,27,27,25,4,13,19,11,16,21,23,21,27,29,29,9,14,8,13,17,19,18,23,25,25,5,10,9,9,11,15,18,18,17,14,11,7,7,16,16,15,13,6,12,15,10,16,18,19,6,10,6,10,12,13,3,9,9,8,8,12,10,8,6,6,10,12,4,7,2,1
6,11,12,9,17,18,13,9,12,11,6,2,8,7,5,5,8,11,12,11,4,5,2,12,13,8,3,10,10,6,6,10,11,12,12,14,18,18,18,1,2,9,10,5,3,10,10,9,10,13,15,16,16,19,22,23,23,3,10,10,6,4,11,11,10,11,14,16,17,17,20,23,24,24,12,12,8,4,11,11,9,9,13,14,14,15,17,20,21,21,0,4,8,6,8,12,15,14,17,20,22,21,25,27,28,5,9,7,8,13,16,15,17,21,23,22,26,28,29,4,5,6,9,12,11,14,17,18,19,22,24,24,7,7,6,8,10,12,13,14,16,19,20,20,1,6,10,7,10,14,16,15,19,21,22,5,9,6,9,13,15,13,17,20,20,3,3,5,7,9,9,13,15,15,6,5,5,6,8,11,12,12,2,7,9,7,11,14,14,4,7,4,8,11,12,2,3,6,7,7,5,6,6,6,3,6,7,3,5,1,1
10,19,18,16,28,33,31,27,21,23,16,13,14,14,8,5,12,13,9,5,9,8,6,20,26,24,19,16,19,12,7,15,16,10,7,18,20,17,14,1,3,14,19,17,13,15,17,12,9,19,20,16,15,26,27,25,23,3,15,20,18,14,15,18,12,9,19,20,16,14,25,27,25,22,15,20,18,14,13,16,10,6,16,17,13,11,22,24,22,19,5,3,1,9,10,12,15,19,20,21,22,28,30,30,29,1,6,12,12,16,20,22,23,25,27,32,33,33,33,4,11,11,14,18,21,22,23,25,30,32,32,32,8,9,10,13,18,19,20,21,27,29,29,28,2,4,9,10,10,12,15,19,20,21,20,6,11,10,11,14,17,20,21,22,22,4,8,9,9,11,16,18,18,17,9,10,7,7,16,18,16,14,1,5,9,9,10,11,11,6,10,8,10,11,12,4,9,11,9,8,11,13,10,8,1,3,6,4,7,3,1
8,15,13,10,17,14,10,8,11,4,3,5,7,4,6,6,8,12,12,11,6,5,3,10,6,2,3,8,5,8,10,11,13,14,14,16,21,21,20,2,6,7,4,4,7,11,11,14,16,16,20,20,20,23,27,27,26,4,10,6,3,5,12,11,12,14,16,18,19,18,22,26,26,25,12,8,3,1,12,8,8,9,14,15,15,14,19,22,22,20,3,9,13,7,13,18,20,15,22,24,24,23,29,30,29,5,9,7,10,14,17,14,19,21,20,21,26,27,26,4,8,7,10,12,12,15,16,16,18,23,23,22,11,7,7,8,13,13,13,13,17,20,20,19,8,14,16,8,15,18,18,16,22,23,23,6,8,6,8,10,10,11,15,16,16,2,10,7,6,5,11,13,13,12,13,8,5,4,13,13,12,11,8,12,13,7,14,16,15,4,5,5,7,8,7,1,8,7,7,5,10,9,8,6,7,9,9,3,4,1,1
11,21,26,24,29,36,32,27,23,29,24,20,15,18,14,11,9,9,6,4,9,14,13,20,26,21,16,15,20,14,9,12,13,6,2,14,12,9,8,4,3,13,18,12,6,12,15,8,3,15,13,9,10,21,20,18,17,1,11,15,9,2,14,14,7,6,19,16,14,15,26,24,23,22,11,15,9,3,13,13,7,5,18,15,12,13,25,23,21,21,6,6,9,8,2,5,11,16,12,15,19,26,24,24,25,6,12,14,7,11,16,23,19,21,25,32,30,31,31,6,13,8,7,12,21,17,18,21,30,28,28,28,13,11,6,7,19,16,14,16,27,25,24,24,6,6,9,9,4,9,13,18,16,17,18,7,12,15,11,15,19,25,23,24,25,5,13,10,10,13,22,20,20,20,13,10,7,9,19,18,16,16,4,6,9,9,7,9,11,6,10,13,11,13,14,4,12,10,9,10,12,11,8,7,1,4,7,4,6,2,1
8,17,22,23,26,32,30,26,22,28,25,21,16,21,18,14,11,13,11,10,8,13,14,19,24,21,17,15,21,17,12,11,14,9,5,8,7,4,1,5,5,12,17,13,9,10,14,9,4,10,9,3,3,12,8,6,6,0,10,13,9,4,10,11,5,2,12,9,6,8,16,12,11,11,10,13,9,3,11,11,5,2,13,9,6,8,17,13,11,12,6,6,7,4,2,4,8,10,5,9,14,17,13,15,17,4,9,11,3,7,13,16,11,14,19,23,19,20,22,5,10,4,4,9,15,10,12,16,21,17,18,20,10,7,2,4,13,9,8,11,18,14,14,15,7,7,8,5,1,7,11,12,8,11,13,5,10,12,7,11,15,19,15,17,19,5,11,6,7,11,17,13,13,15,10,7,3,6,14,10,9,10,5,6,8,6,3,7,9,5,9,11,7,9,12,4,10,6,6,7,9,6,3,3,3,6,7,3,6,2,1
7,13,15,14,22,20,15,12,17,14,10,8,11,5,4,7,6,2,6,8,5,8,8,16,13,7,6,13,7,2,6,9,3,6,10,10,10,12,14,2,4,14,9,2,4,13,6,3,8,13,9,11,14,16,16,17,18,2,15,10,2,4,15,9,5,8,16,12,12,15,19,18,18,19,18,13,5,2,17,10,5,6,17,11,11,13,18,17,17,17,5,12,19,6,8,16,21,13,16,22,26,20,24,28,30,7,14,9,6,12,17,14,15,19,23,20,23,25,27,6,13,6,5,10,14,11,13,16,18,18,19,21,18,11,4,4,16,10,9,11,17,14,14,15,6,14,19,7,12,19,23,15,20,23,26,7,12,8,8,14,18,14,17,19,21,5,12,6,7,11,13,12,14,15,15,8,4,6,14,10,10,11,7,13,17,7,13,17,20,6,10,7,8,11,13,4,10,5,6,7,13,7,4,4,6,11,14,4,7,2,1
6,11,14,13,20,19,15,12,17,15,9,7,12,8,4,4,8,3,1,3,5,8,7,16,14,9,6,14,10,3,2,11,6,2,4,10,8,7,8,2,2,12,10,4,1,12,8,2,5,12,8,7,10,14,13,13,13,2,13,10,3,1,13,9,5,7,14,10,10,12,17,15,15,16,15,12,5,1,15,10,5,6,15,11,9,10,17,15,14,14,3,9,13,4,5,13,17,10,11,17,21,17,18,21,23,6,11,6,4,11,15,11,11,16,19,17,18,21,22,4,10,5,5,9,12,9,11,13,15,15,16,17,13,9,4,5,13,9,8,10,15,14,13,14,4,11,16,6,8,15,19,12,15,18,21,7,12,7,6,12,15,12,13,16,18,4,10,5,5,8,11,10,10,11,13,8,3,4,12,9,8,8,4,11,15,6,9,13,16,6,10,6,7,10,12,3,9,6,5,6,12,8,5,4,4,9,11,4,7,2,1
1,1,2,4,6,3,4,8,7,5,4,8,6,4,4,7,4,2,4,7,0,1,3,8,5,3,7,9,6,3,7,8,6,3,6,6,3,3,5,1,3,7,4,3,7,8,5,3,7,7,5,3,6,5,3,2,5,2,8,4,2,6,9,5,2,6,8,5,1,5,6,3,1,4,10,6,0,4,11,7,0,3,10,7,0,2,8,5,0,2,4,10,14,0,2,9,14,0,3,9,13,1,4,10,13,5,10,4,1,5,10,4,1,5,9,2,1,5,8,4,10,7,0,4,9,6,0,3,8,5,0,3,15,11,4,0,14,11,4,1,12,9,4,1,3,10,15,0,3,10,13,2,5,10,13,7,11,2,0,7,10,1,2,7,10,4,9,6,0,3,7,4,1,3,14,11,4,1,12,9,4,1,3,9,13,1,4,9,12,6,10,1,2,7,10,3,7,4,0,3,11,8,3,0,2,8,11,5,8,3,1
11,17,13,7,19,10,6,5,13,4,1,2,10,9,7,6,12,15,14,11,6,2,5,13,5,4,6,14,12,12,11,18,20,18,16,23,26,24,21,5,11,11,9,11,13,16,18,18,17,23,26,25,22,28,32,31,28,6,13,7,7,8,16,15,14,13,20,22,20,18,25,28,26,23,17,9,3,1,16,10,8,6,17,16,14,11,20,22,20,17,8,14,18,9,17,20,20,18,25,26,25,26,32,32,30,6,9,8,10,12,11,14,18,18,16,20,25,24,22,3,12,8,7,6,14,15,13,11,18,21,20,17,15,9,6,5,16,14,12,9,18,20,18,15,10,15,15,9,17,19,18,16,23,24,23,5,6,7,8,9,8,10,15,14,13,1,11,8,6,4,12,14,12,9,13,9,7,4,14,15,13,10,9,13,13,7,15,17,16,5,7,4,6,7,7,2,9,8,6,3,11,11,8,5,7,10,11,4,7,3,1
8,14,11,9,16,13,9,9,10,2,3,6,7,6,9,9,10,14,17,19,5,5,8,10,5,2,6,9,5,9,11,13,15,17,17,18,23,26,28,6,11,9,2,5,9,12,11,15,17,18,21,22,22,24,29,32,33,5,14,7,2,4,14,9,10,12,17,17,18,18,21,25,27,29,19,12,6,2,17,9,7,7,16,14,14,14,18,21,23,24,6,12,17,8,14,19,21,17,23,26,26,25,31,34,36,6,10,10,10,14,17,16,20,22,22,23,28,31,33,4,12,7,9,11,15,16,17,17,20,24,27,28,15,7,7,8,15,14,14,14,18,22,24,25,8,14,16,9,15,18,19,16,23,26,28,5,7,8,9,11,11,12,17,20,22,2,10,7,7,7,11,14,17,18,12,7,6,6,11,13,15,17,8,11,12,7,14,17,19,3,4,4,8,11,12,0,6,7,9,10,7,7,9,10,6,9,11,3,5,1,1
12,19,21,19,14,15,13,11,12,16,11,7,16,19,14,9,20,23,19,16,7,10,10,11,14,10,7,17,22,17,14,25,28,23,20,31,34,31,28,4,6,13,16,13,11,22,26,22,19,30,33,29,26,37,40,37,34,3,11,14,12,11,21,25,21,20,30,33,29,26,37,40,37,35,8,11,9,8,18,21,18,17,27,29,26,24,34,36,34,32,3,1,3,9,13,10,9,18,21,17,16,25,28,26,24,3,6,7,10,8,9,16,18,15,14,23,26,24,22,3,8,12,9,8,17,20,16,14,24,27,25,23,11,15,10,8,19,22,18,15,26,28,26,23,4,1,5,9,11,8,8,16,18,16,15,5,9,7,8,7,9,14,16,15,14,4,8,11,7,6,15,18,16,14,11,14,9,6,17,20,17,15,3,1,6,7,9,7,7,5,9,6,8,8,9,4,8,10,8,7,11,14,10,8,3,1,5,3,7,3,1
4,4,2,4,11,13,8,6,15,17,11,8,16,18,11,8,17,16,11,8,1,5,9,14,17,12,10,18,22,15,13,21,23,16,13,21,21,16,13,4,7,13,15,11,9,17,20,14,11,19,22,15,12,20,20,15,12,3,10,11,7,5,13,16,10,7,15,18,11,8,16,16,11,8,7,8,3,1,10,13,6,4,12,14,8,4,12,12,8,5,4,5,6,5,10,7,6,8,12,9,7,10,12,11,9,4,6,1,5,4,5,4,8,6,6,6,8,8,7,2,6,9,3,1,8,11,5,2,9,10,6,4,8,11,5,3,10,13,7,3,11,11,8,5,5,5,6,3,8,7,8,6,8,9,9,6,9,1,2,6,9,1,4,8,9,2,5,7,2,2,6,6,3,3,8,10,4,1,8,8,5,3,4,6,8,2,5,8,9,7,10,2,3,8,10,3,5,4,1,3,8,8,4,1,3,7,8,5,7,2,1
9,19,24,24,26,29,23,19,23,22,15,12,18,14,8,7,15,9,5,4,10,15,15,20,21,15,11,18,16,8,7,17,12,7,7,18,12,10,10,5,6,13,13,7,5,16,12,8,9,19,14,14,15,24,20,19,19,1,11,10,6,6,16,12,12,13,22,18,19,19,27,24,24,24,10,8,4,5,15,10,11,12,20,17,18,19,26,23,24,24,3,6,9,7,4,11,14,15,14,18,19,22,22,24,24,6,9,10,8,14,16,18,17,21,22,26,25,27,27,3,10,6,8,10,16,13,16,16,22,20,21,21,11,6,5,7,15,11,13,13,21,18,18,18,4,10,11,8,8,14,15,16,16,19,19,7,9,10,9,14,15,18,17,19,19,2,11,6,7,8,15,12,13,13,11,6,5,6,14,11,11,11,5,10,11,8,9,13,14,6,6,9,7,10,10,0,10,5,5,5,10,5,4,4,5,10,10,4,4,0,1
10,22,29,31,29,33,27,21,24,28,20,15,17,18,12,8,11,10,5,3,11,19,21,21,24,17,11,17,20,12,6,14,14,8,5,16,14,13,13,7,9,13,14,7,2,13,13,7,7,17,15,13,14,24,23,23,24,2,11,10,5,8,15,12,11,14,22,19,19,21,30,29,30,31,11,9,7,10,17,13,13,16,24,21,21,24,32,32,32,33,4,6,11,7,2,9,14,16,13,17,20,26,26,28,29,7,14,12,7,12,18,21,18,21,25,30,31,32,34,6,10,7,6,11,17,14,15,18,26,25,27,28,11,11,5,5,15,12,11,13,22,21,21,22,5,6,11,8,6,11,15,18,19,21,23,8,13,14,11,15,19,23,24,26,28,5,11,8,9,12,19,19,20,21,11,9,5,7,16,15,15,16,3,6,10,9,10,13,15,6,10,12,13,15,17,4,10,10,11,12,10,9,8,9,1,6,8,4,6,2,1
10,23,32,35,30,37,32,26,25,33,28,22,19,25,20,15,13,15,11,7,13,22,25,21,28,22,16,18,25,19,12,15,19,13,8,15,14,11,10,8,12,11,16,10,3,12,15,8,4,16,14,10,11,22,19,18,20,3,8,9,4,6,14,11,8,10,21,16,15,18,29,25,26,28,10,8,5,9,16,12,10,13,23,18,18,21,31,28,29,31,6,4,7,6,4,2,8,14,8,10,15,23,20,21,24,5,12,13,5,9,15,21,14,17,22,30,26,28,31,6,10,7,4,9,18,13,13,17,26,23,24,27,10,11,5,4,15,12,10,12,23,20,20,22,8,6,7,8,2,5,10,17,13,16,19,7,13,16,9,13,18,25,22,24,27,6,13,8,8,13,21,18,19,22,11,10,5,7,18,15,15,17,6,5,7,9,5,8,12,6,11,15,12,15,19,5,13,10,11,14,11,8,7,9,3,4,6,4,7,3,1
9,21,29,33,27,35,28,23,24,31,25,20,20,25,20,16,14,18,14,12,11,19,24,19,26,19,14,17,23,16,11,14,17,11,7,12,12,7,6,7,12,10,15,8,2,11,12,5,3,12,9,4,6,15,10,9,10,4,8,8,2,5,12,8,5,8,16,9,10,13,21,15,15,17,10,6,5,9,14,7,8,12,19,12,14,17,25,18,19,21,7,6,8,4,3,5,8,10,2,8,12,16,10,12,15,7,12,12,3,9,14,17,10,14,18,24,18,20,22,5,9,5,3,7,14,7,8,12,19,13,14,16,9,10,3,3,12,7,5,8,16,10,10,12,8,7,8,5,2,7,9,12,6,9,12,7,11,13,6,11,15,20,14,16,18,4,11,5,5,9,16,10,11,13,9,7,1,5,13,7,7,9,7,7,8,6,2,6,8,6,9,13,7,10,12,4,11,5,5,7,9,5,2,4,6,6,6,4,6,2,1
8,20,28,32,25,32,31,28,21,29,27,23,16,23,19,15,12,16,14,10,11,19,24,18,25,23,19,15,22,19,15,13,17,13,8,12,14,10,7,7,12,8,14,12,8,10,13,9,4,13,13,8,8,18,15,13,13,4,8,9,6,2,13,11,7,6,18,15,12,14,24,20,19,20,11,10,7,6,17,13,10,11,23,18,17,19,29,24,23,24,7,6,5,5,5,1,3,12,7,6,10,18,13,13,15,3,7,12,4,5,10,18,12,13,17,25,20,20,22,4,12,6,4,8,18,12,12,16,25,20,19,21,11,9,4,5,17,12,11,13,23,18,17,19,8,7,6,6,2,1,6,13,8,8,10,4,9,14,7,9,14,21,15,16,18,4,13,8,8,11,20,15,15,17,12,9,6,8,18,13,12,13,7,5,6,6,1,2,5,4,9,13,8,9,12,4,12,7,6,9,10,7,5,5,5,5,5,3,6,3,1
9,19,25,27,23,31,28,24,18,27,25,23,14,21,19,16,11,14,13,11,10,16,17,15,22,20,15,12,20,18,15,11,16,13,10,13,14,11,9,5,7,8,14,10,6,10,13,11,8,14,13,10,9,20,17,14,13,2,7,9,6,4,12,11,9,8,18,15,13,13,24,21,19,18,7,8,5,4,13,10,8,8,19,15,13,13,26,22,20,19,7,5,3,6,5,2,0,13,8,6,8,20,15,13,13,3,7,13,5,5,7,20,13,13,15,26,22,20,20,4,11,6,4,5,18,12,11,13,25,20,18,18,9,7,5,4,15,11,9,10,22,18,16,15,8,7,5,6,3,0,2,13,9,7,7,2,4,15,8,8,10,21,16,15,16,2,14,8,7,9,21,16,15,15,12,7,6,7,19,15,13,13,7,6,5,6,2,0,2,3,5,14,8,8,9,2,13,9,7,7,12,8,6,5,5,6,6,2,5,2,1
